no , text , class
2016015375A , 半導体 主成分 結晶 ag 電極 接続 母 o n g 素子 基板 有する ti y x alxgayinz z 層 発光 , H01L
2016015376A , 半導体 主成分 結晶 層 電極 接続 接触 母 n g 素子 基板 a ag ti y x z alxgayinzn 発光 , H01L
2016015377A , 半導体 面 ss 電極 p トレンチ オフ 以下 tr s 珪素 n 主面 エピタキシャル 耐圧 底 領域 bs 側面 炭素 , H01L
2016015378A , 半導体 オフ 面 ss 電極 主面 トレンチ 側面 以下 順 tr s n p エピタキシャル 底 領域 bs 珪素 耐圧 , H01L
2016015379A , ギャップ 電子 発光 励起 多重 厚い 放射 設ける 該 向かう 金属 エピタキシャル 基板 バンド 量子 紫外線 増加 井戸 , H01L
2016015380A , 半導体 面 粒子 発光 ケイ素 十分 接する 目的 達成 原子 ナノ 含む 接す フィルム ガスバリア 炭素 酸素 光学 , H01L
2016015381A , コールド 連 フィン 媒体 起立 ポート 密 長手 同士 両端 液 接続 冷却 形成 通す 放熱 表面 プレート 多数 ベース , H01L
2016015382A , かかわる ウエハ w ローディング f ラフネス h 下層 改善 疎密 混合 sio 揃う n 供給 マイクロ 昇華 間欠 エッチング ガス , H01L
2016015385A , 太陽 多量 コストパフォーマンス フィン 反射 光 放熱 発電 モジュール 折る 構造 悪影響 素子 電池 箔 パフォーマンス 輻射 外層 伝導 効率 , H01L
2016015387A , 行う 成形 モールド 塗布 ディスペンサ タンク 技術 補充 残 吐出 検出 向ける 前記 有利 収容 基板 プリント イン よい パターン , H01L
2016015388A , 陽極 大気 有す 電子 発光 有機 陰極 化合 接する 一般 素子 安定 x 表わす 受容 注入 , H01L
2016015390A , 半導体 きい 起因 界面 評価 バイアス vth 欠陥 位 印加 測定 薄膜 薄膜トランジスタ 保護 電圧 とき ストレス tft 酸化 膜 , H01L
2016015391A , el 液晶 塗布 発光 有機 白色 置換 材料 機能 ドーパント 素子 ホスト , H01L
2016015392A , アノード ノイズ 層 電極 p タイム 含有 ライフ 同種 隣接 n 不純 オーミック 不純物 キャリア カソード 損失 ダイオード オン ドリフト , H01L
2016015393A , 送信 絶縁 再生 受信 制御 リーク データ 検出 電流 交流 介す 素子 信号 回路 アイソレータ インピーダンス 生成 基準 電位 流れる , H01L
2016015395A , 下面 導く ばらつき 各部 液体 保持 中央 水 双方 基板 薬液 供給 処理 差異 他方 主 一方 分配 熱量 温度 , H01L
2016015396A , 下方 下面 下流 中央 液体 供給 薄肉 棒状 水平 方向 扁平 基板 保持 緩やか 残留 ノズル 振り切る 回転 上流 勾配 , H01L
2016015397A , a ru 拡散 金属 off 特性 on スパッタリング 抵抗 m o 膜 le 形成 t 太い tmo 酸化 フィラメント ta , H01L
2016015400A , 半導体 合わせる フィン 両側 電極 不純 チャネル トランジスタ 不純物 tn 以内 ばらつき 個数 ドレイン ゲート 突起 易い 幅 ソース 領域 , H01L
2016015402A , 太陽 変換 太陽光 価値 並 湾曲 モジュール 受光 画期的 商品 電池 底 側 反射 発電 凹 凸 b 上面 波 , H01L
2016015403A , 交差 太陽光 直線 取り出す 複数 直列 交点 接続 モジュール 短距離 仮想 素子 極 十字 発電 相互 メッシュ 結ぶ レシーバ 配線 , H01L
2016015404A , 半導体 フローティング トップ 電極 精細 コンタクト リーク 接続 直角 映像 ホール 走査 ゲート 表示 シングル 上層 tft 介す 交差 スルー , H01L
2016015406A , パッケージ 変換 低減 信号 画素 撮像 精細 配置 ピン あける i 素子 ノイズ 高速 四隅 耐久 中央 デジタル f 駆動 , H01L
2016015407A , プラズマ ハロゲン ウエハ 基部 十分 チャネル 解離 絶縁 暴露 硅素 改善 雰囲気 炭化 ゲート w フッ素 半導体 デバイス 表層 ガス , H01L
2016015408A , 陽極 太陽 変換 耐久 赤 有機 陰極 光 重量 セレン 効率 薄膜 電池 分子 高い 部位 セル 平均 前記 アンチモン , H01L
2016015409A , 陽極 太陽 変換 耐久 赤 有機 陰極 光 セレン 依存 効率 変化 厚み 薄膜 電池 分子 部位 厚 前記 アンチモン , H01L
2016015410A , 陽極 変換 作製 塗布 赤 部位 セレン 光 面積 陰極 簡易 センサ 素子 赤外線 好適 前記 アンチモン , H01L
2016015411A , 半導体 構造 ヘテロ inz gay 化物 led n y 窒 活性 構成 alx 晶 上層 x inx z 広がり ga , H01L
2016015412A , 積層 合金 血圧 磁性 マイクロ 圧力 タッチパネル 歪 検出 フォン センサ g 素子 中間 磁化 感度 変形 アモルファス 膜 cu , H01L
2016015413A , 半導体 低下 e 工程 gay p 炉 発光 gan n y 素子 基板 活性 alx in 上層 x 形成 温度 , H01L
2016015414A , ずれ ショット 観測 調整 リソグラフィ コスト 近似 輝度 フォーカス 算出 露 関数 光量 条件 製品 光学 評価 露光 変数 パターン , H01L
2016015419A , プラズマ チャンバー 電子 原料 電極 振り子 全体 保護 膜 チャン 成 動かす アース 供給 表面 基体 cvd 部品 前記 ガス , H01L
2016015420A , 補強 接触 変形 取り付ける 向かい合う 放熱 配置 安定 内面 熱 筒 弾性 沿う 伝導 発熱 双方 , H01L
2016015421A , 容器 通過 噴出 収納 フィルタ 給 短時間 行える 放出 パージ 内面 基板 悪影響 気孔 気体 パーティクル 管状 機構 流通 空間 , H01L
2016015423A , 陽極 認証 電子 発光 骨格 陰極 アントラセン 有 輸送 間 環 素子 化合 複素 長寿 窒素 赤 命 含 nm , H01L
2016015424A , aes デプスプロファイル チタン ts 以上 シリサイド auger 占める electron 測定 原子 sic s tl 基板 spectroscopy 時間 sld スパッタ scs , H01L
2016015426A , ウェーハ 結晶 付く 工程 実施 径 しする シリコン n s 急速 領域 処理 全面 雰囲気 熱処理 チョクラルスキー 酸化 ゲッタリングサイト osf , H01L
2016015427A , 半導体 実現 以下 ドーピング cm 以上 厚い 型 m 濃度 技術 裏面 p 炭化 抵抗 n 珪素 μ 層 , H01L
2016015429A , プラズマ 中心 円 領域 面部 点 排出 フランジ 対称 基板 孔 マイクロ プラズマキャビティ ダイヤモンド 平面 cvd リン 前記 直径 ガス , H01L
2016015430A , 電子 層 単位 機器 下 オンチップレンズ 配列 微細 素子 画素 通常 1つ 感度 共有 アレイ 撮像 レンズ 位相 固体 , H01L
2016015431A , 遮光 感度 撮像 光 入射 波路 瞳 受光 導 前記 素子 画素 特性 光学 上層 開示 固体 位相 導く 標準 , H01L
2016015434A , 積層 合金 白金 圧 電極 耐 厚い 下部 密着 筐 素子 b チップ 良い 音波 チタン 振動 電圧 膜 プローブ , H01L
2016015436A , プラズマ 絶縁 イオン レート 飛翔 配す 仕切り バー チャン パルス s 基板 電圧 処理 v 主面 衝突 エッチング 加速 空間 , H01L
2016015438A , 予定 登録 関係 加工 情報 位置 ライン 座標 差 相当 保持 量 アライメント x y キー テーブル 向き 求める パターン , H01L
2016015439A , 半導体 絶縁 電気 電極 面積 接する n 主面 基板 ドレイン 領域 急峻 ウェル 起こす 誤動作 介す ソース 膜 ドリフト ゲート , H01L
2016015441A , 半導体 封 拡散 位置 炭素 配置 放熱 部材 材料 裏面 あける 接続 冷却 チップ 対向 下方 剥離 夫 反対 上方 , H01L
2016015443A , 直接 絶縁 拡散 接触 周囲 発光 搭載 面積 樹脂 方面 モジュール 支持 熱 うち 素子 基板 ほう 表面 取り囲む 伝導 , H01L
2016015444A , 半導体 接触 金属 電極 パターン 抵抗 成分 低い シリコン リン 窒 直上 抑える ガラス 導体 エッチング 膜 酸 , H01L
2016015445A , b 左側 駆動 チャンバ 支持 面す 熱 パイプ モータ 段差 ベローズ 処理 上下 物品 伸縮 昇降 右側 伴う 熱処理 貫通 , H01L
2016015447A , ウエハ 品質 インゴット 実施 複数 特徴 ソーワイヤ 目的 発明 軽減 前記 影響 ピット たわむ かかる 沿う 切断 方法 レーザ 製造 , H01L
2016015448A , 食い込む 面 接 接合 工程 欠陥 水溶 方法 荷重 樹脂 検出 置 加える 基板 蓋 戴 センサ 異物 擦り傷 膜 , H01L
2016015451A , 半導体 透過 直列 電気 複数 電極 入出力 検出 パワー 搭載 電流 導 出力 素子 流動 接続 プレート 連結 磁界 端子 , H01L
2016015452A , 空洞 積層 インクジェット 確実 絶縁 記録 上 溶断 ヒューズ 囲う 基板 介在 回避 侵入 インク 半導体 配備 膜 , H01L
2016015456A , シート md 保護 工程 積層 mm ピックアップ 粘着 mpa 弛み 経る cd 冷却 かける 加熱 形成 方向 基 膜 複合 , H01L
2016015457A , 質量 実施 期間 圧力 ステージ 形態 モニター よる 載る 検知 1つ 処理 目的 置 配す 基板 適切 補正 , H01L
2016015462A , 作業 lb 計測 cl 吐出 調整 ずれる ポンプ 軽減 負担 ウェハ 保持 領域 w 現像 ノズル 塗布 回転 照射 レーザ , H01L
2016015463A , 光点 品質 吸収 複雑 工程 加工 波長 材料 結晶 剥離 sic 変質 的確 領域 集 係数 切断 照射 級数 レーザ , H01L
2016015464A , 持 状態 結晶 電極 印加 可逆 メモリ 元素 追記 金属 長期 促す 保存 抵抗 間 記録 所定 信頼 挟 固体 , H01L
2016015466A , 半導体 流 c ヒートスプレッダ フィン 接合 一つ 媒体 放熱 導入 絶縁 モジュール 応力 素子 冷却 a 金属 上面 , H01L
2016015467A , 半導体 ウエハ 構造 成長 工程 達する 上側 誘電 下 量産 素子 多層 分離 基板 底 製造 準備 溝 堆積 発光 , H01L
2016015468A , ブチル 発明 耐熱 e 発光 有機 プロパン ベンゼン 配 イリジウム l 2つ 環 素子 置換 ジオン tert 錯体 ジケトン 電界 , H01L
2016015469A , ため 柔軟 diwclc 洗浄 切り替える 流量 制御 サイズ ユニット 変更 希釈 混合 ボックス 薬液 供給 比率 clc 大型 装置 インライン , H01L
2016015470A , 重ね合う それぞれ 情報 両立 位置 ビーム 与える 有利 スティッチング 照射 領域 前 共有 重み リソグラフィ 前記 精度 パターン , H01L
2016015473A , a c 素子 led 発光 点灯 マルチ vac 駆動 ステージ スキーム 変化 デューティサイクル 電流 下限 電圧 ターンオン レギュレーション レベル 整流 , H01L
2016015474A , 封 透過 行い 止 発光 電極 正確 光 面積 一部 設ける 基板 組み エピタキシャル 並び ユニット 構成 デバイス 止す 易い , H01L
2016015475A , 消費 制御 割り込み 切り替える 異なる データ レジスタ 複数 得る 有する プロセッサ 演算 保持 ルーチン 処理 回路 対応 半導体 記憶 新規 , H01L
2016015477A , 増大 絶縁 不揮発 容量 電極 亘る コンタクト 抵抗 上 揮発 導 連続 素子 形成 側 覆う 積層 変化 均質 配線 , H01L
2016015479A , 確実 遮光 外周 撮像 光 入射 一部 ゴースト 透過 透 向かう 透明 出射 素子 基板 表裏 取り囲む 光学 紫 固体 , H01L
2016015481A , ウエハ 洗浄 洗浄液 隣接 ワイヤウェブ 含む 1つ システム ノズル ワイヤソー 空間 ワイヤ 切削 ため 側 , H01L
2016015482A , 半導体 絶縁 主面 見る 改善 一部 終端 垂直 信頼 基板 誘電 素子 炭化 接する 領域 囲む リング 珪素 膜 耐圧 , H01L
2016015483A , 封 ペースト 止 塗布 接合 工程 パッケージ 蓋 合金 溶融 事前 金属 粉末 ろう 重ねる 熱処理 容易 前駆 融点 別個 , H01L
2016015484A , 半導体 絶縁 zn 電極 la 接する m ターゲット ce 金属 n ドレイン ゲート ga y x ソース 酸化 膜 zr , H01L
