no , text , class
2016028407A , 半導体 絶縁 配置 フローティング 周囲 上 置く モジュール 間隔 間 耐圧 電圧 領域 上下 チップ キャパシタ コイル トランス 電位 配線 , H01L
2016028408A , 絶縁 電子 モリブデン 電極 積層 選ぶ 配置 間 混合 タンタル 素子 容量 ニオブ 蓄電 充電 障壁 開示 導 酸化 群 , H01L
2016028409A , 線路 ばらつき トランジスタ 試験 基板 rf 電子 伝送 手動 接続 パッド 評価 配線 , H01L
2016028410A , me 絶縁 金属 pd wn a tiw taw バリア tin pa il br 層間 パッド 導体 rh 膜 tan op , H01L
2016028411A , 半導体 プラズマ ウェーハ 容積 ペデスタル パワー 天井 rf 支持 ところ デューティサイクル パルス 基板 ゲート スタック 出力 チャック 酸化 堆積 発生 , H01L
2016028412A , 半導体 ru ソース 取り出す 電極 os トランジスタ 特性 n ドーパント re 印加 活性 効果 ドレイン 前記 電界 酸化 型 ゲート , H01L
2016028413A , 半導体 太陽 バンド 吸収 格子 p 化合 入射 光 作製 窓 l gaas i ge 電池 整合 n ギャップ 定数 , H01L
2016028414A , 半導体 gaas 変換 作製 奥 alx 格子 太陽 化合 定数 トンネル p セル 電池 ga in y x 光 接合 , H01L
2016028416A , 分子 含む 充填 放射線 架橋 引き起こす アスペクト 露光 酸性 基板 レリーフ 皮膜 組成 フォトレジスト 高分子 ギャップ 付す 前記 発色 パターン , H01L
2016028417A , 封 主成分 混入 電子 電極 歩留まり pt 素子 金属 図る ボンディング 止 u a pd パッド 剥離 ワイヤ l , H01L
2016028418A , 抑止 装置 周囲 nm 短波 光 不在 長光 上回る 波長 温度 起 照明 かける 誘 ステップ 起電 劣化 アニール 長波 , H01L
2016028419A , 剥がれる 硬化 アミ カルボキシル 欠陥 化合 チオール 水酸基 前記 密着 光 炭化 イソシアネート 水素 官能 結合 基 供与 組成 基板 , H01L
2016028421A , 有す el 材料 電極 発光 骨格 錯体 ベンゾチエノ 低い イリジウム 良好 素子 ホスト 物質 挟む 輸送 ピリミジン 一対 新規 ベンゾチエノピリミジン , H01L
2016028422A , 間隔 上記 複数 対向 接続 あける 応力 熱 主面 素子 基板 拘束 発電 反対 具備 配列 , H01L
2016028423A , 半導体 絶縁 有す 幅 nm 電極 チャネル 部分 トランジスタ 重なる 面する ゲート 厚い 領域 もつ 介す 酸化 接する 上面 前述 , H01L
2016028424A , プラズマ 得る 代わり エレクトロニクス 曝露 トレンチ 命 吸着 暴露 本 生成 パ 交互 基板 ターニング マイクロ エッチング 延びる 遷移 入り込む , H01L
2016028425A , プラズマ チャンバー 設置 置く 各々 部材 バッフル 独立 支持 複数 基板 w 区画 相互 反応 噴射 平面 旋回 ファジー ガス , H01L
2016028426A , 半導体 反射 組成 ポリオルガノシロキサン 骨格 白色 光 樹脂 搭載 ボンディング 硬化 素子 着色 エポキシ ポリオ 溶 凹 顔料 基板 ルガノシロキサン , H01L
2016028427A , 半導体 非線形 保護 ショット 接合 電極 絶縁 側面 リーク 比べる 導 素子 該 ゲート 重畳 回路 キー 酸化 物性 配線 , H01L
2016028428A , 半導体 絶縁 不揮発 sp 有機 電極 積層 ml 設ける 複数 間 集積 p 揮発 構造 結合 記憶 z 側面 膜 , H01L
2016028429A , 半導体 太陽 電池 処理 以下 以上 1つ 接触 硝酸 濃度 溶液 wt 前述 室温 高める 変換 蒸気 温度 , H01L
2016028430A , 半導体 ショート 放電 静電気 電極 圧 フロー 抵抗 半田 電流 導 素子 部品 破壊 安価 防ぐ 焦る トランス 塗料 端子 , H01L
2016028431A , 半導体 着 高低 赤 ダイオード p フォト 型 m シリコン μ 凹凸 基板 シリコンフォトダイオード 領域 pd 表面 分光 不規則 貼る , H01L
2016028432A , 半導体 積層 b 異なる 電極 消費 低い 抵抗 材料 有する 絶縁 透 導 画素 ドレイン ゲート 薄膜トランジスタ ソース 方法 製造 , H01L
2016028433A , 寿命 表す 発光 有機 短波 エレクトロルミネッセンス 一般 金属 素子 長い 電圧 示す 下記 錯体 , H01L
2016028434A , 半導体 バッファ zn ドレイン マスク 電極 チャネル 酸化 レジスト 保護 導 ソース 成 薄膜トランジスタ ga in ストッパー n エッチング 膜 , H01L
2016028435A , 増大 駆動 増加 精細 上下 コスト 基板 困難 ボンディング 画素 薄膜トランジスタ ゲート 信号 回路 伴う チップ ic 挟む 実装 製造 , H01L
2016028436A , 非常 太陽 サブ 詳細 有機 積層 電力 直列 最適 改善 光起 厚い 素子 電池 効率 感光 障壁 セル 対象 オプトエレクトロニクス , H01L
2016028437A , 半導体 絶縁 付与 安定 高信頼 電極 一部 接する 目的 特性 金属 該 ドレイン ゲート 信頼 電気 ソース 酸化 膜 , H01L
2016028438A , 半導体 絶縁 電荷 転送 電極 不純 ィフュージョン ピーク 濃度 n p 不純物 fd ゲート pd 活性 フローティングディフュージョン 重なる 配す 領域 , H01L
2016028440A , 有機 液状 禁止 発光 添加 液体 ラジカル 含有 材料 保存 安定 群 溶媒 分解 酸化 燐光 選ぶ 連鎖 組成 電界 , H01L
2016028441A , 半導体 絶縁 高信頼 マスク 電極 歩留まり 具体 トランジスタ 達成 生産 凹凸 高性能 ドレイン ゲート 重畳 微細 ハード ソース 酸化 膜 , H01L
2016028442A , 遮光 感光 膜 コントラスト ハイ 主面 光 テンプレート 材料 転写 硬化 凹凸 洗浄 耐性 プリント 押し付ける 前記 イン マーク パターン , H01L
2016028443A , 表面 ウェーハ 略 バックグラインドテープ 進展 加工 m 裏面 押 エキスパンドテープ s 変質 研削 バック w 改 チップ グラインドテープ μ ステップ , H01L
2016028444A , 半導体 制限 mosfet 構造 ダイオード 誘電 トレンチ トランジスタ jfet 種々 基板 バイポーラ 分離 バイポーラトランジスタ 深い フロア 領域 側壁 エッチング ポケット , H01L
2016028445A , 半導体 有す 電子 界面 連続 化物 ゲート al 特性 ノーマリオフ デバイス l 窒 hemt 積層 挟む 酸化 膜 走行 供給 , H01L
2016028446A , 太陽 高光 シリコーン 電極 集 リード 樹脂 搭載 モジュール メッキ 硬化 電池 領域 放熱 セル 成型 熱 基 レンズ 取り囲む , H01L
2016028447A , gaas algaas ドーピング 構造 フィン 井戸 デルタ アンドープ デバイス 平面 iv ノンプレーナ メタル v ゲルマニウム sige バリア iii 堆積 量子 , H01L
2016028448A , プラズマ チャック 接合 ベース 連 スリーブ 裏面 曝す 接着 口径 表面 載る 筒 孔 静 貫通 結合 置 劣化 通す , H01L
2016028449A , 半導体 ガリウム 面 真空 i オフ fet 位 主要 キャリア 電流 低減 成分 フェルミレベル ドレイン 準 取り出せる 酸化 インジウム 電界 , H01L
2016028451A , 半導体 c 材料 界面 ダイオード 見る 用いる トランジスタ 三角 用途 信頼 チャネル 配向 角形 大量 軸 マザー 酸化 膜 六角形 , H01L
2016028453A , 半導体 絶縁 放出 電極 加工 オフ トランジスタ 該 直後 導 基板 加熱 下地 ドレイン ゲート 小さい 形成 ソース 酸化 膜 , H01L
2016028454A , 半導体 汚染 続く 粒子 有機 除去 非金属 クリーナー 金属 物質 実質 方法 酸 ウェハ 全て アルカリ クリーニング , H01L
2016028455A , 半導体 絶縁 保護 電極 欠陥 酸化 トランジスタ 作製 酸素 後 離す 脱 一対 濃度 形成 ゲート 拡散 エッチング 膜 水素 , H01L
2016028456A , 半導体 パッケージ 連結 折り曲げる 複数 黒色 白色 多い コンタクト 樹脂 一体 高密度 成形 数 キャリア 覆う 両方 保持 インサートモールド ハウジング , H01L
2016028457A , 面 変換 緑色 電荷 転送 青色 縦 光 入射 波長 撮像 得る 画素 成分 延 蓄積 在す 反対 赤色 固体 , H01L
2016028458A , 記載 lsb ビット 重要 デジタル dtc キャパシタ サブ fw 結合 rf rw キャパシタンス 回路 ワード 順序付ける 節点 幾つ msb 端子 , H01L
2016028459A , 発明 直接 ステップ エネルギー oled 使用 注入 共振 レベル , H01L
2016028460A , 半導体 積層 変換 チタン 層 mpa 圧力 圧す 発現 電池 太陽 粒子 酸化 押 , H01L
2016028461A , 反射 被覆 led 発光 電極 白色 面積 ムラ 蛍光 貼付 小さい 均一 素子 飛び出す 実装 側面 バンプ 板 無い , H01L
2016028462A , 一対 絶縁 短絡 電極 セルフアライン コンタクト トランジスタ エッチング セルフアラインコンタクト 誘電 パターニング 基板 ターニング ゲート 防止 セルフ スペーサ アラインコンタクト キャップ ロバ , H01L
2016028463A , 表示 面白味 シール 作成 適用 取り込む 向き 合成 取り込み 大きい 利用 カメラ 被写体 顔 写真 部位 所定 撮影 画像 認識 , H04N
2016028468A , 有する 撮像 用いる リフォーカス 取得 得る 視差 生成 複数 条件 絞る 加算 深度 写 撮影 係る 同等 画像 合成 設定 , H04N
2016028469A , 半導体 短い 変換 蓄積 電荷 駆動 撮像 光 光源 読み出す 応じる 放出 受光 素子 領域 合わせる 情報 書き込む 電位 ステップ , H04N
2016028470A , 要求 表現 受信 関連 期間 マルチメディア 所与 主要 キャッシュ モジュール コンテンツ セグメント サーバー リモート 1つ 代替 クライアント dane 求める 端末 , H04N
2016028471A , 制御 音声 取得 整合 受信 出力 提示 ait テレビ アプリケーション 映像 分離 実行 信号 解像度 放送 アプリ 取り出す 情報 復元 , H04N
2016028472A , テキスト 送信 文字 テキストコンテンツデータ スーパー 交換 データ 設備 生成 コンテンツ 画面 字幕 供給 正しい 解像度 放送 送出 情報 前記 設定 , H04N
2016028474A , ワイヤレス 緩慢 get url ユニフォーム マルチメディア リソースロケータ 指定 失速 ダウンロード ペース テンプレート 範囲 リクエスト バイト クライアントデバイス ソース デバイス ユニフォームリソースロケータ ファイル , H04N
2016028477A , リソース 実施 禁止 利便 機能 回数 権限 登録 実名 軽減 制限 匿名 ログイン ジョブ 認証 タイプ 情報 アクセス 許可 ユーザ , H04N
2016028480A , 制限 存在 所有 モバイル デジタル 宅内 ノート 機器 家庭 電車 コンテンツ 通勤 否 リモート ネットワーク 他 認証 出力 旅行 アクセス , H04N
2016028484A , 表示 サーバ 電子 配信 受信 中 抽出 コンテンツ 記録 特定 放送 プログラム 取得 番組 告知 ストリーム 係る 情報 把握 , H04N
2016028489A , 装置 配信 チャネル 通信 プッシュ コンテンツ 環境 システム ホスト プログラム 他 無料 同期 介す シームレス プレゼンテーション ユーザ , H04N
2016028495A , 映像 重い 表示 広域 受信 インターネット 遠隔 インターフェース nif ブリッジ ソフトウェア 通信 コンテンツ pc uif 負荷 ネットワーク 接続 放送 実装 , H04N
2016028496A , 誘導 転送 撮像 記憶 フロア スピーカ 使い勝手 取得 センサ フラッシュ 照度 ホスト コンピュータ マイク 機器 led 焦る 画像 成る 火災 , H04N
2016028516A , 現在 ブロック 変換 ベクトル 補間 フィルタ インデックス 画素 残 符号 復号 ピクチャ 動き 利用 参照 予測 マージ 生成 前記 量子 , H04N
2016028517A , 現在 ブロック 変換 ベクトル 補間 フィルタ インデックス 画素 残 符号 復号 ピクチャ 動き 利用 参照 予測 マージ 生成 前記 量子 , H04N
2016028518A , 現在 ブロック 変換 ベクトル 補間 フィルタ インデックス 画素 残 符号 復号 ピクチャ 動き 利用 参照 予測 マージ 生成 前記 量子 , H04N
2016028519A , 現在 ブロック 変換 ベクトル 補間 フィルタ インデックス 画素 残 符号 復号 ピクチャ 動き 利用 参照 予測 マージ 生成 前記 量子 , H04N
